date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:18:40	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:48:40%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/)
10:18:41	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:41%20GMT	https://www.technorizen.com/public/public/chat-widget.js?v=1781949796	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/chat-widgete7db.js	(from https://www.technorizen.com/public/)
10:18:41	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:41%20GMT	https://www.technorizen.com/public/html/web/services.html	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/services.html	(from https://www.technorizen.com/public/html/web/index.html)
10:18:44	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:43%20GMT	https://www.technorizen.com/services/web-app-development/	/Users/ravindrapal/websites/aaaa/www.technorizen.com/services/web-app-development/index.html	(from https://www.technorizen.com/public/html/web/index.html)
10:18:44	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:43%20GMT	https://www.technorizen.com/services/custom-software-development/	/Users/ravindrapal/websites/aaaa/www.technorizen.com/services/custom-software-development/index.html	(from https://www.technorizen.com/public/html/web/index.html)
10:18:44	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:43%20GMT	https://www.technorizen.com/services/mobile-app-development/	/Users/ravindrapal/websites/aaaa/www.technorizen.com/services/mobile-app-development/index.html	(from https://www.technorizen.com/public/html/web/index.html)
10:18:46	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:45%20GMT	https://www.technorizen.com/services/ecommerce-development/	/Users/ravindrapal/websites/aaaa/www.technorizen.com/services/ecommerce-development/index.html	(from https://www.technorizen.com/public/html/web/index.html)
10:18:46	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:45%20GMT	https://www.technorizen.com/services/digital-marketing/	/Users/ravindrapal/websites/aaaa/www.technorizen.com/services/digital-marketing/index.html	(from https://www.technorizen.com/public/html/web/index.html)
10:18:46	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:45%20GMT	https://www.technorizen.com/services/cloud-services/	/Users/ravindrapal/websites/aaaa/www.technorizen.com/services/cloud-services/index.html	(from https://www.technorizen.com/public/html/web/index.html)
10:18:46	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:46%20GMT	https://www.technorizen.com/services/e-commerce-development/	/Users/ravindrapal/websites/aaaa/www.technorizen.com/services/e-commerce-development/index.html	(from https://www.technorizen.com/public/html/web/index.html)
10:18:47	9252/9252	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Apr%202026%2008:24:40%20GMT	https://www.technorizen.com/public/html/web/images/p1-mobile.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/p1-mobile.jpg	(from https://www.technorizen.com/public/html/web/work.html)
10:18:48	8642/8642	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Apr%202026%2009:22:22%20GMT	https://www.technorizen.com/public/html/web/images/p2-mobile.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/p2-mobile.jpg	(from https://www.technorizen.com/public/html/web/work.html)
10:18:48	9802/9802	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Apr%202026%2009:22:50%20GMT	https://www.technorizen.com/public/html/web/images/p3-mobile.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/p3-mobile.jpg	(from https://www.technorizen.com/public/html/web/work.html)
10:18:49	5690587/5690587	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202026%2010:08:14%20GMT	https://www.technorizen.com/public/html/web/images/team2.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/team2.png	(from https://www.technorizen.com/public/html/web/index.html)
10:18:49	7718/7718	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Apr%202026%2009:23:34%20GMT	https://www.technorizen.com/public/html/web/images/p4-mobile.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/p4-mobile.jpg	(from https://www.technorizen.com/public/html/web/work.html)
10:18:50	8758/8758	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Apr%202026%2009:24:46%20GMT	https://www.technorizen.com/public/html/web/images/p5-mobile.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/p5-mobile.jpg	(from https://www.technorizen.com/public/html/web/work.html)
10:18:51	24971/24971	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202026%2004:41:46%20GMT	https://www.technorizen.com/public/html/web/blog-details.html	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/blog-details.html	(from https://www.technorizen.com/public/html/web/blogs.html)
10:18:51	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:51%20GMT	https://www.technorizen.com/public/images/default-og.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/images/default-og.jpg	(from https://www.technorizen.com/public/ai-development)
10:18:52	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:48:52%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/ai-development)
10:18:52	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:48:52%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/ai-development)
10:18:52	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:48:52%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/agentic-ai-development)
10:18:53	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:48:53%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/agentic-ai-development)
10:18:53	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:48:53%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/ai-agent-development)
10:18:53	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:48:53%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/ai-agent-development)
10:18:53	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:48:53%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/generative-ai-development)
10:18:54	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:48:54%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/generative-ai-development)
10:18:54	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:48:54%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/ai-powered-mobile-app-development)
10:18:54	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:48:54%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/ai-powered-mobile-app-development)
10:18:55	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:48:55%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/ai-chatbot-development-company)
10:18:55	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:48:55%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/ai-chatbot-development-company)
10:18:55	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:48:55%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/ai-consulting)
10:18:56	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:48:56%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/ai-consulting)
10:18:56	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:48:56%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/generative-ai-consulting)
10:18:56	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:48:56%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/generative-ai-consulting)
10:18:57	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:48:57%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/azure-ai-consulting)
10:18:57	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:48:57%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/azure-ai-consulting)
10:18:57	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:48:57%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/prompt-engineering)
10:18:58	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:48:58%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/prompt-engineering)
10:18:58	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:48:58%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/ml-development)
10:18:58	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:48:58%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/ml-development)
10:18:58	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:48:58%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/llm-development)
10:18:59	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:48:59%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/llm-development)
10:18:59	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:48:59%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/rag-development)
10:18:59	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:48:59%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/rag-development)
10:19:00	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:00%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/generative-ai-integration)
10:19:00	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:00%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/generative-ai-integration)
10:19:00	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:00%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/artificial-intelligence-automation)
10:19:01	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:01%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/artificial-intelligence-automation)
10:19:01	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:01%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/workflow-automation-services)
10:19:01	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:01%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/workflow-automation-services)
10:19:02	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:02%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/ai-workflow-automation-services)
10:19:02	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:02%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/ai-workflow-automation-services)
10:19:02	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:02%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/low-code-development)
10:19:03	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:03%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/low-code-development)
10:19:03	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:03%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/no-code-development)
10:19:03	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:03%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/no-code-development)
10:19:04	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:04%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/vibe-coding-development)
10:19:04	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:04%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/vibe-coding-development)
10:19:04	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:04%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/ai-staffing)
10:19:04	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:04%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/ai-staffing)
10:19:05	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:05%20GMT	https://www.technorizen.com/public/public/html/web/images/team3.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/team3.png	(from https://www.technorizen.com/public/about)
10:19:05	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:05%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/about)
10:19:06	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:06%20GMT	https://www.technorizen.com/public/public/html/web/images/vision.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/vision.png	(from https://www.technorizen.com/public/about)
10:19:07	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:07%20GMT	https://www.technorizen.com/public/public/html/web/images/mission.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/mission.png	(from https://www.technorizen.com/public/about)
10:19:07	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:07%20GMT	https://www.technorizen.com/public/public/html/web/images/shape2.svg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/shape2.svg	(from https://www.technorizen.com/public/about)
10:19:08	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:08%20GMT	https://www.technorizen.com/public/public/html/web/images/shape4.svg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/shape4.svg	(from https://www.technorizen.com/public/about)
10:19:08	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:08%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/about)
10:19:09	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:09%20GMT	https://www.technorizen.com/public/public/html/web/images/contactus.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/contactus.png	(from https://www.technorizen.com/public/contact)
10:19:09	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:09%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/contact)
10:19:10	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:10%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/contact)
10:19:10	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:10%20GMT	https://www.technorizen.com/public/public/html/web/images/web-development.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/web-development.jpg	(from https://www.technorizen.com/public/web-development)
10:19:11	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:11%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/web-development)
10:19:11	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:11%20GMT	https://www.technorizen.com/public/public/html/web/images/customized-solutions.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/customized-solutions.png	(from https://www.technorizen.com/public/web-development)
10:19:12	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:12%20GMT	https://www.technorizen.com/public/public/html/web/images/cross-platform.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/cross-platform.png	(from https://www.technorizen.com/public/web-development)
10:19:12	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:12%20GMT	https://www.technorizen.com/public/public/html/web/images/website-speed.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/website-speed.png	(from https://www.technorizen.com/public/web-development)
10:19:13	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:13%20GMT	https://www.technorizen.com/public/public/html/web/images/efficient.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/efficient.png	(from https://www.technorizen.com/public/web-development)
10:19:14	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:14%20GMT	https://www.technorizen.com/public/public/html/web/images/third-party-ntegration.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/third-party-ntegration.png	(from https://www.technorizen.com/public/web-development)
10:19:14	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:14%20GMT	https://www.technorizen.com/public/public/html/web/images/testing.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/testing.png	(from https://www.technorizen.com/public/web-development)
10:19:15	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:15%20GMT	https://www.technorizen.com/public/public/html/web/images/support.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/support.png	(from https://www.technorizen.com/public/web-development)
10:19:15	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:15%20GMT	https://www.technorizen.com/public/public/html/web/images/security.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/security.png	(from https://www.technorizen.com/public/web-development)
10:19:16	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:16%20GMT	https://www.technorizen.com/public/public/html/web/images/shape1.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/shape1.png	(from https://www.technorizen.com/public/web-development)
10:19:17	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:17%20GMT	https://www.technorizen.com/public/public/html/web/images/shape3.svg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/shape3.svg	(from https://www.technorizen.com/public/web-development)
10:19:17	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:17%20GMT	https://www.technorizen.com/public/public/html/web/images/step1.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/step1.webp	(from https://www.technorizen.com/public/web-development)
10:19:18	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:18%20GMT	https://www.technorizen.com/public/public/html/web/images/data-analytics.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/data-analytics.webp	(from https://www.technorizen.com/public/web-development)
10:19:19	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:18%20GMT	https://www.technorizen.com/public/public/html/web/images/step3.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/step3.webp	(from https://www.technorizen.com/public/web-development)
10:19:19	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:19%20GMT	https://www.technorizen.com/public/public/html/web/images/feature2.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/feature2.webp	(from https://www.technorizen.com/public/web-development)
10:19:20	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:20%20GMT	https://www.technorizen.com/public/public/html/web/images/feature4.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/feature4.webp	(from https://www.technorizen.com/public/web-development)
10:19:20	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:20%20GMT	https://www.technorizen.com/public/public/html/web/images/cloud-service.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/cloud-service.webp	(from https://www.technorizen.com/public/web-development)
10:19:21	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:21%20GMT	https://www.technorizen.com/public/public/html/web/images/vector.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/vector.png	(from https://www.technorizen.com/public/web-development)
10:19:22	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:21%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/web-development)
10:19:22	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:22%20GMT	https://www.technorizen.com/public/public/html/web/images/mobile-app-development.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/mobile-app-development.png	(from https://www.technorizen.com/public/mobile-app-development)
10:19:23	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:49:23%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/mobile-app-development)
10:19:23	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:23%20GMT	https://www.technorizen.com/public/public/html/web/images/discover-img1.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/discover-img1.webp	(from https://www.technorizen.com/public/mobile-app-development)
10:19:24	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:24%20GMT	https://www.technorizen.com/public/public/html/web/images/discover-img2.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/discover-img2.webp	(from https://www.technorizen.com/public/mobile-app-development)
10:19:25	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:25%20GMT	https://www.technorizen.com/public/public/html/web/images/app2.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/app2.jpg	(from https://www.technorizen.com/public/mobile-app-development)
10:19:25	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:49:25%20GMT	https://www.technorizen.com/public/public/html/web/images/app3.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/app3.jpg	(from https://www.technorizen.com/public/mobile-app-development)
